order_id,order_date,customer_id,customer_segment,customer_acquisition_date,customer_country,customer_state,customer_city,customer_zipcode,region,sku,product_category,product_subcategory,product_name,quantity,unit_price,unit_cost,gross_sales,discount_percent,discount_amount,net_sales,total_product_cost,order_profit,marketing_campaign,marketing_channel,marketing_cost_per_click,shipping_mode,shipping_date,delivery_date,actual_shipping_days,shipping_cost,shipping_charge_to_customer,payment_method,customer_satisfaction_score,order_returned
ORD-101131,2026-02-20,CUST-00043,Tech Enthusiasts,2023-10-24,DE,Bavaria,Munich,80331,Europe,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.05,2.0,37.99,12.0,25.99,CAMP_SUMMER_25,Email,0.05,Standard,2026-02-23,2026-02-27,4 days,6.5,7.8,Credit Card,3.0,0
ORD-103893,2024-11-03,CUST-00481,Home Decorators,2024-06-30,Canada,British Columbia,Vancouver,,North,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_SUMMER_25,Email,0.05,Standard,2024-11-04,2024-11-08,4 days,6.5,7.8,Credit Card,,0
ORD-102159,2025-12-24,CUST-00966,Budget Conscious,2025-09-21,Canada,British Columbia,Vancouver,V6B 1A1,North,BEAU-SERM-701,beauty & personal care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.05,1.75,33.25,4.5,28.75,CAMP_RETARGET_90,Display,0.15,Express,2025-12-26,2024-02-30,2,8.5,10.2,CREDIT CARD,5.0,0
ORD-101564,2025-08-12,CUST-00150,Budget Conscious,2023-12-13,US,California,San Francisco,94101,West,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.1,8.8,79.2,22.0,57.2,NO_CAMP,Organic,0.0,Standard,,2025-08-19,4,6.5,0.0,Debit Card,5.0,0
ORD-101563,2024-06-04,CUST-00954,General Retail,2025-05-25,US,Texas,Houston,77001,South,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.05,2.1,,6.0,33.9,NO_CAMP,Organic,0.0,Standard,2024-06-07,2024-06-11,4,6.5,7.8,PayPal,,0
ORD-104340,2025-08-15,CUST-00014,budget conscious,2025-01-03,US,Texas,Houston,77001,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.3,44.7,104.3,45.0,59.3,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-08-17,2025-08-21,4,6.5,0.0,PayPal,5.0,0
ORD-102480,2024-07-11,CUST-00783,Budget Conscious,2025-03-05,France,Île-de-France,Paris,75001,Europe,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,2,49.99,15.0,99.98,0.05,5.0,94.98,30.0,64.98,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-07-14,2024-07-19,5,8.0,0.0,Credit Card,5.0,0
ORD-103527,2025-10-13,CUST-00221,Home Decorators,2023-03-24,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-CREM-703,BEAUTY & PERSONAL CARE,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-10-14,2025-10-19,5,6.5,7.8,Debit Card,,0
ORD-104194,2025-08-03,CUST-00645,Tech Enthusiasts,2024-03-15,Canada,British Columbia,Vancouver,V6B 1A1,North,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2025-08-04,2025-08-06,2 days,8.5,10.2,Apple Pay,4.0,0
ORD-103297,2026-03-13,,Home Decorators,2024-09-13,France,Île-de-France,Paris,,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,2,65.0,18.0,130.0,0.0,0.0,130.0,36.0,94.0,CAMP_SUMMER_25,Email,0.05, Standard  ,2026-03-16,2026-03-20,4,8.0,0.0,PayPal,4.0,0
ORD-103028,2025-07-08,CUST-00861,Health & Beauty,2024-08-11,US,Illinois,Chicago,60601,Midwest,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,,2025-07-12,2,8.5,10.2, Apple Pay  ,4.0,0
ORD-103914,2025-02-13,CUST-00903,Budget Conscious,2025-06-10,UK,Lancashire,Manchester,M1 1AE,Europe,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.0,0.0,,40.0,59.0,CAMP_RETARGET_90,Display,0.15,Economy,2025-02-15,2025-02-22,7 days,6.5,0.0,Apple Pay,5.0,0
ORD-101116,2025-07-20,CUST-00897,Budget Conscious,2025-07-24,Canada,Ontario,Torontoo,M5V 1J2,North,SPRT-BOTL-802,SPORTS & OUTDOORS,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.1,3.0,26.99,7.0,19.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-21,2025-07-31,10,6.5,7.8,Credit Card,,1
ORD-101270,2024-11-09,,Health & Beauty,2024-03-24,US,New York,NY,10001,East,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,,4.5,30.5,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2024-11-10,2024-02-30,2,8.5,10.2,PayPal,5.0,0
ORD-103235,2025-02-24,CUST-00447,General Retail,2023-05-22,US,California,San Francisco,94101,West,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,3,49.99,15.0,149.97,0.0,0.0,149.97,45.0,104.97,CAMP_SUMMER_25,Email,0.05,Standard,2025-02-27,2025-03-03,4,9.5,0.0,Credit Card,5.0,0
ORD-102817,2024-02-29,,Home Decorators,2023-10-26,US,Washington,Seattle,98101,West,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,,2024-03-08,5,6.5,7.8,Credit Card,5.0,0
ORD-102082,2024-04-29,CUST-00798,Fashion Forward,2025-07-21,Canada,Ontario,Torontoo,M5V 1J2,North,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,2,149.0,45.0,298.0,0.0,0.0,298.0,90.0,208.0,CAMP_SUMMER_25,Email,0.05, Economy  ,2024-05-02,2024-05-12,10,8.0,0.0,Apple Pay,2.0,1
ORD-102847,2025-09-25,CUST-00705,Tech Enthusiasts,2024-08-22,US,New York,NY,10001,East,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-09-28,2025-10-02,4,6.5,0.0,Credit Card,4.0,0
ORD-103087,2025/09/18,CUST-00682,Budget Conscious,2024-12-06,US,Washington,Seattle,98101,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.1,129.9,1169.1,750.0,419.1,CAMP_RETARGET_90,Display,0.15,Standard,2025-09-19,2025-09-23,4,6.5,0.0,Apple Pay,4.0,0
ORD-103029,2024-05-14,CUST-00864,Fashion Forward,2024-11-05,France,Île-de-France,Paris,75001,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,3,65.0,18.0,195.0,0.05,9.75,185.25,54.0,131.25,CAMP_SUMMER_25,Email,0.05,Express,2024-05-16,2024-05-19,3,11.5,0.0,PayPal,3.0,1
ORD-102309,2024-07-08,CUST-00092,Home Decorators,2023-03-07,Canada,British Columbia,Vancouver,V6B 1A1,North,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SUMMER_25,Email,0.05,OVERNIGHT,,2024-07-10,1,11.5,13.8,Debit Card,4.0,0
ORD-105204,2025-07-25,CUST-01015,Home Decorators,2023-06-01,Canada,British Columbia,Vancouver,V6B 1A1,North,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.15,6.3,35.7,6.0,29.7,CAMP_SUMMER_25,Email,0.05,Express,2025-07-26,2025-07-28,2,8.5,10.2,PayPal,4.0,0
ORD-103693,2024-05-28,CUST-00644,Budget Conscious,2025-05-30,US,Texas,Austin,,South,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.3,19.5,45.5,18.0,27.5,CAMP_BLACK_FRIDAY,Paid Search,0.45, Express  ,2024-05-31,2024-06-03,3 days,8.5,10.2,PayPal,5.0,0
ORD-101449,2025-01-07,CUST-01004,Home Decorators,2024-06-17,UK,England,LON,EC1A 1BB,Europe,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.0,0.0,189.0,60.0,129.0,CAMP_RETARGET_90,Display,0.15,Standard,2025-01-09,2025-01-13,4 days,6.5,0.0,Debit Card,5.0,0
ORD-104915,2024-10-31,CUST-00052,HEALTH & BEAUTY,2024-12-19,US,Texas,Austin,78701,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,4,35.0,4.5,140.0,0.0,0.0,140.0,18.0,122.0,NO_CAMP,Organic,0.0,Standard,2024-11-01,2024-11-05,4,11.0,0.0,PayPal,4.0,0
ORD-100510,2026-03-03,CUST-00817,Fashion Forward,2023-08-29,US,California,San Francisco,,West,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.05,4.4,83.6,22.0,61.6,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2026-03-05,2026-03-07,2,8.5,0.0,Credit Card,,0
ORD-100154,2024-03-11,CUST-00898,Health & Beauty,2025-04-30,US,Texas,Austin,78701,South,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.05,4.95,94.05,40.0,54.05,NO_CAMP,Organic,0.0,Standard,,2024-03-17,4,6.5,0.0,Apple Pay,5.0,0
ORD-100045,2026-04-23,CUST-01077,Budget Conscious,2025-04-29,UK,England,LON,,Europe,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2026-04-24,2024-02-30,4,6.5,7.8,PayPal,5.0,0
ORD-103072,2024-12-25,CUST-00990,Health & Beauty,2023-06-28,US,California,LA,90001,West,BEAU-SERM-701,Beauty & Personal Care,SKINCARE,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_HOLIDAY_REACH,Social Media,0.35,express,2024-12-27,2024-12-31,4 days,8.5,10.2,Credit Card,4.0,0
ORD-103671,2024-11-30,CUST-00996,Tech Enthusiasts,2025-03-07,US,Washington,Seattle,98101,West,ELEC-CHG-404, Electronics  ,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-12-02,2024-12-08,6,6.5,7.8,Credit Card,4.0,0
ORD-103138,2025-01-12,CUST-00182,Tech Enthusiasts,2024-07-03,US,Texas,Houston,77001,South,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,2,49.99,15.0,99.98,0.0,0.0,99.98,30.0,69.98,CAMP_RETARGET_90,Display,0.15,Standard,2025-01-15,2025-01-19,4,8.0,0.0,credit card,5.0,0
ORD-101629,2024-11-19,CUST-01192,Fashion Forward,2024-01-13,US,California,LA,,West,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-11-20,2024-11-24,4,6.5,7.8,PayPal,3.0,1
ORD-104277,2025-09-20,CUST-00961,TECH ENTHUSIASTS,2025-08-29,US,California,San Francisco,94101,West,ELEC-EAR-303,ELECTRONICS,audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2025-09-21,2025-09-23,2,8.5,0.0,Credit Card,5.0,0
ORD-104069,2024-06-23,CUST-00996,Tech Enthusiasts,2025-03-07,US,Washington,Seattle,98101,West,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.05,2.0,37.99,12.0,25.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Overnight,2024-06-24,2024-06-25,1 days,11.5,13.8, Debit Card  ,5.0,0
ORD-103422,2024-08-09,CUST-00328,Home Decorators,2023-08-22,France,Île-de-France,Paris,75001,Europe,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,3,STUCK_VAL,3.8,66.0,0.0,0.0,66.0,11.4,54.6,CAMP_SPRING_CLEAN,Influencer,0.6,Economy,2024-08-11,2024-08-18,7 days,9.5,0.0,Credit Card,5.0,0
ORD-104863,2025-04-13,CUST-00603, Budget Conscious  ,2023-07-16,US,New York,NY,10001,East,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,2,34.99,10.0,69.98,0.0,0.0,69.98,20.0,49.98,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,,2025-04-19,5 days,8.0,9.6,CREDIT CARD,4.0,0
ORD-103515,2024-10-01,CUST-00963,Budget Conscious,2023-04-04,US,Washington,Seattle,98101,West,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.0,0.0,29.99,7.0,22.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-10-02,2024-10-09,7 days,6.5,7.8,Credit Card,3.0,0
ORD-100150,2024-06-30,CUST-00412,General Retail,2025-02-27,France,Île-de-France,Paris,75001,Europe,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,2,34.99,10.0,69.98,0.0,0.0,69.98,20.0,49.98,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2024-07-02,2024-07-04,2,10.0,12.0,Credit Card,5.0,0
ORD-100794,2025-01-27,CUST-00815,Health & Beauty,2024-07-08,France,Île-de-France,Paris,75001,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,4,28.0,6.5,112.0,0.0,0.0,112.0,26.0,86.0,NO_CAMP,Organic,0.0,Standard,2025-01-30,2025-02-03,4,11.0,0.0,Debit Card,3.0,1
ORD-102857,2024-08-25,CUST-00205,Home Decorators,2023-10-20,US,Washington,Seattle,,West,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-08-28,2024-09-01,4,6.5,7.8,Apple Pay,5.0,0
ORD-100811,2025-02-12,CUST-01121,Health & Beauty,2023-10-24,US,Texas,Austin,78701,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_SUMMER_25,Email,0.05,Overnight,2025-02-14,2025-02-18,4,11.5,13.8,Credit Card,2.0,0
ORD-100692,2024-06-13,CUST-00934,Fashion Forward,2023-02-16,US,New York,NY,10001,East,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_RETARGET_90,Display,0.15, Standard  ,2024-06-16,2024-06-20,4,6.5,0.0,Credit Card,3.0,1
ORD-103717,2025-10-03,CUST-00341,Fashion Forward,2023-07-02,US,Texas,Austin,78701,South,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_HOLIDAY_REACH,Social Media,0.35,STANDARD,2025-10-04,2025/10/09,5,6.5,7.8, Debit Card  ,3.0,1
ORD-102972,2024/02/01,CUST-00479,General Retail,2024-04-23,France,Île-de-France,Paris,75001,Europe,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.2,10.0,39.99,15.0,24.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-02-04,2024-02-08,4 days,6.5,7.8,Debit Card,5.0,0
ORD-100115,2025-07-24,CUST-01152,Health & Beauty,2023-03-22,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-26,2025-07-31,5,6.5,7.8,Credit Card,4.0,0
ORD-100016,2024-01-29,CUST-00168,Budget Conscious,2025-04-06,US,Washington,Seattle,98101,West,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.2,37.8,151.2,60.0,91.2,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-01-31,2024-02-04,4,6.5,0.0,Credit Card,4.0,0
ORD-103637,2025-07-19,CUST-00779,Home Decorators,2025-06-09,US,Illinois,Chicago,60601,Midwest,ELEC-LAP-202,ELECTRONICS,laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,,750.0,549.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,,2025-07-25,5,6.5,0.0,Credit Card,5.0,0
ORD-102261,2025-10-03,CUST-00669,Budget Conscious,2025-08-14,DE,Bavaria,Munich,80331,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.1,8.8,79.2,22.0,57.2,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-10-05,2025-10-09,4,6.5,0.0,Credit Card,,0
ORD-101065,2024-07-27,CUST-00872,Budget Conscious,2025-07-13,Australia,New South Wales,Sydney,2000,APAC,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Economy,2024-07-30,2024-08-06,7,6.5,0.0,Credit Card,,0
ORD-103610,2025-06-23,CUST-00716,General Retail,2025-04-13,US,Florida,Miami,33101,South,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,2,28.0,6.5,56.0,0.05,2.8,53.2,13.0,40.2,CAMP_RETARGET_90,Display,0.15,Standard,2025-06-26,2025-07-05,9,8.0,9.6,Apple Pay,3.0,0
ORD-103305,2026-02-09,CUST-00690,Budget Conscious,2023-11-27,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,CAMP_RETARGET_90,Display,0.15,Express,2026-02-12,2026-02-14,2,8.5,0.0,Credit Card,4.0,0
ORD-102955,2025-02-16,CUST-00877,Home Decorators,2023-07-14,UK,England,LON,EC1A 1BB,Europe,ELEC-LAP-202, Electronics  ,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.05,64.95,1234.05,750.0,484.05,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-02-18,2025-02-23,5,6.5,0.0,Credit Card,5.0,0
ORD-102811,2025-05-31,CUST-01084,Health & Beauty,2025-06-09,US,New York,NY,,East,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,NO_CAMP,Organic,0.0,Standard,2025-06-02,2025-06-07,5 days,6.5,7.8,CREDIT CARD,4.0,0
ORD-100670,2025-08-28,CUST-01069,Budget Conscious,2025-04-06,US,Texas,Houston,,South,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.2,7.0,27.99,10.0,17.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,economy,2025-08-30,2025-09-06,7,6.5,0.0,Apple Pay,5.0,0
ORD-100485,2025-01-07,CUST-00380,Budget Conscious,2024-03-16,US,Texas,Houston,,South,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_RETARGET_90,Display,0.15,Economy,2025-01-08,2025-01-15,7,6.5,0.0,Credit Card,5.0,0
ORD-103410,2025-07-12,CUST-00371,Tech Enthusiasts,2023-07-16,US,New York,NY,10001,East,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.0,0.0,29.99,7.0,22.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-15,2025-07-19,4,6.5,7.8,Credit Card,4.0,0
ORD-104784,2024-05-05,CUST-00449,Budget Conscious,2024-12-11,US,Florida,Miami,33101,South,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,2,29.99,7.0,59.98,0.3,17.99,,14.0,27.99,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2024-05-07,0000-00-00,4,10.0,12.0,Credit Card,4.0,0
ORD-103101,2024-12-31,CUST-00656,Tech Enthusiasts,2023-01-03,US,New York,NY,,East,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-01-01,2025-01-05,4,6.5,0.0,Apple Pay,4.0,0
ORD-101897,2024-06-16,CUST-00432,Health & Beauty,2025-07-07,US,Washington,Seattle,,West,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_SUMMER_25,Email,0.05,Standard,2024-06-18,2024-06-25,7,6.5,0.0,PayPal,3.0,0
ORD-104115,2025-06-06,CUST-00612,Health & Beauty,2023-11-06,US,New York,NY,10001,East,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_RETARGET_90,Display,0.15, Standard  ,2025-06-08,2025/06/13,5,6.5,7.8,Credit Card,4.0,0
ORD-104380,2026-02-14,CUST-01142,Budget Conscious,2025-09-16,US,California,LA,90001,West,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2026-02-16,2026-02-18,2,8.5,0.0,Credit Card,4.0,0
ORD-104368,2024-10-23,CUST-00084,Tech Enthusiasts,2023-08-13,US,Illinois,Chicago,60601,Midwest,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_SUMMER_25,Email,0.05,Standard,2024-10-25,2024-02-30,5 days,6.5,0.0,PayPal,4.0,0
ORD-100162,2024-11-15,CUST-00238,Tech Enthusiasts,2023-05-15,US,Florida,Miami,33101,South,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,2,65.0,18.0,130.0,0.0,0.0,130.0,36.0,94.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-11-18,2024-11-23,5,8.0,0.0,PayPal,5.0,0
ORD-104399,2024-12-09,CUST-00243,General Retail,2023-01-10,US,California,San Francisco,94101,West,ELEC-CHG-404,ELECTRONICS,accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,NO_CAMP,Organic,0.0,Overnight,2024-12-12,2024-12-13,1,11.5,13.8,Credit Card,4.0,0
ORD-102909,2025-12-13,CUST-00306,General Retail,2025-08-05,US,New York,NY,10001,East,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,3,42.0,6.0,126.0,0.0,0.0,126.0,18.0,108.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-12-14,2025-12-16,2,11.5,0.0,Credit Card,4.0,0
ORD-100159,2025-06-15,CUST-00455,Tech Enthusiasts,2023-07-31,US,California,LA,90001,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,NO_CAMP,Organic,0.0,Standard,2025-06-17,2025-06-21,4,6.5,0.0,Debit Card,5.0,0
ORD-102829,2025-04-01,CUST-00165,Tech Enthusiasts,2024-08-07,Australia,New South Wales,Sydney,,APAC,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.2,7.0,28.0,4.5,23.5,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-04-02,2025-04-06,4,6.5,7.8,PayPal,5.0,0
ORD-101927,2024-04-17,CUST-00764,Home Decorators,2024-02-29,France,Île-de-France,Paris,75001,Europe,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.05,2.5,47.49,15.0,32.49,CAMP_SUMMER_25,Email,0.05,Standard,2024-04-19,2024-04-24,5,6.5,7.8,PayPal,4.0,0
ORD-101917,2025-10-31,CUST-01043,Budget Conscious,2023-03-29,France,Île-de-France,Paris,75001,Europe,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,2,99.0,40.0,198.0,0.0,0.0,198.0,80.0,118.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-11-02,2025-11-07,5,8.0,0.0,Credit Card,5.0,0
ORD-104226,2024-02-30,CUST-00302,Fashion Forward,2024-07-27,DE,Bavaria,Munich,80331,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.2,13.0,52.0,18.0,34.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,,2024-06-30,4,6.5,7.8,PayPal,4.0,0
ORD-102615,2024-03-27,CUST-01002,FASHION FORWARD,2025-03-13,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-03-29,2024-04-02,4,6.5,7.8,Credit Card,4.0,0
